# nu	S_nu		dS_nu		var	Nsource
# GHz	mJy		mJy		mJy	---
240.00	nan		nan		nan	0
240.40	nan		nan		nan	0
240.80	nan		nan		nan	0
241.20	nan		nan		nan	0
281.17	-8.6765E-03	9.9699E-02	4.03725E-01	4
281.64	5.4516E-02	1.0019E-01	6.37432E-02	4
282.11	-2.3048E-02	1.0748E-01	4.00958E-01	5
282.58	1.9364E-02	1.0156E-01	3.53482E-01	5
283.05	8.6826E-03	1.025E-01	1.80906E-01	5
283.52	-1.0061E-02	1.0073E-01	1.3848E-01	5
283.99	8.3789E-02	1.0188E-01	8.90709E-02	5
284.47	-1.3133E-02	1.0256E-01	2.67136E-01	5
284.94	3.2168E-02	9.7934E-02	3.9885E-01	5
285.42	-5.3978E-02	9.8186E-02	1.1221E-01	5
285.89	3.7963E-02	9.9446E-02	1.76839E-01	5
286.37	-1.3217E-01	1.0038E-01	2.56641E-01	5
286.85	1.3635E-02	1.045E-01	1.52144E-01	5
287.32	1.0389E-01	1.0541E-01	2.24161E-01	5
287.80	-6.1185E-02	1.0182E-01	3.25122E-01	5
288.28	7.3748E-02	9.9933E-02	3.98199E-01	5
288.76	9.3514E-03	9.9773E-02	2.04313E-01	5
289.25	2.4638E-02	9.9742E-02	2.54848E-01	5
289.73	-4.3947E-02	9.2908E-02	2.49372E-01	5
290.21	5.0252E-02	8.4812E-02	1.37047E-01	6
290.70	7.1662E-02	7.5159E-02	1.06711E-01	6
291.18	1.2001E-01	7.335E-02	1.70634E-01	6
291.67	5.3674E-02	7.2506E-02	1.34815E-01	6
292.15	-1.4347E-02	7.2211E-02	1.5595E-01	6
292.64	-9.5592E-03	7.3965E-02	2.02405E-01	7
293.13	3.6048E-02	6.5252E-02	2.13357E-01	7
293.62	8.5877E-02	6.5716E-02	1.32013E-01	7
294.11	-2.9803E-02	6.5443E-02	3.29121E-01	7
294.60	-2.4879E-02	6.6737E-02	1.10057E-01	7
295.09	2.5137E-02	7.0268E-02	2.12315E-01	8
295.58	1.3561E-01	6.913E-02	1.20333E-01	8
296.07	2.5869E-02	6.9906E-02	3.19061E-01	9
296.57	-1.1267E-01	6.9629E-02	3.69997E-01	9
297.06	-1.5013E-01	6.8504E-02	3.47008E-01	9
297.56	-3.6986E-02	6.9632E-02	8.79336E-02	9
298.05	-3.0371E-02	6.9553E-02	1.41052E-01	9
298.55	-2.7821E-02	6.8843E-02	2.59092E-01	9
299.05	-1.1732E-02	6.5346E-02	2.09447E-01	9
299.55	-5.6367E-03	6.5709E-02	2.29338E-01	9
300.05	-4.5779E-02	6.5854E-02	1.73062E-01	9
300.55	-8.4016E-03	6.5534E-02	3.96127E-01	9
301.05	2.5732E-02	6.5572E-02	4.30745E-01	9
301.55	4.4109E-02	6.596E-02	2.68788E-01	9
302.05	5.8832E-02	6.5724E-02	3.24534E-01	9
302.56	4.5276E-02	6.5536E-02	2.81291E-01	9
303.06	-1.2682E-01	6.5192E-02	2.81377E-01	9
303.57	-2.7989E-02	6.4044E-02	3.46829E-01	9
304.07	-5.0072E-02	6.3111E-02	3.28502E-01	9
304.58	5.4537E-03	6.3184E-02	1.91581E-01	9
305.09	-2.3014E-02	6.371E-02	2.50501E-01	9
305.60	6.566E-02	6.4167E-02	3.50916E-01	9
306.11	3.2918E-02	6.4435E-02	2.68531E-01	9
306.62	-2.9866E-02	6.4909E-02	3.09065E-01	9
307.13	-7.1591E-02	6.3761E-02	4.15755E-01	9
307.64	-1.2999E-01	6.4236E-02	2.70324E-01	9
308.16	-5.0563E-02	6.4705E-02	4.90262E-01	9
308.67	5.0753E-02	6.567E-02	3.40216E-01	9
309.18	2.7227E-02	6.6061E-02	3.98405E-01	9
309.70	-4.0202E-02	6.8032E-02	3.8389E-01	10
310.22	-4.7839E-02	6.6716E-02	2.47501E-01	10
310.73	-1.0446E-01	6.6501E-02	4.06025E-01	10
311.25	-4.7364E-02	6.5915E-02	2.1049E-01	10
311.77	7.8426E-04	6.4774E-02	2.83296E-01	10
312.29	-4.087E-02	6.85E-02	4.60213E-01	10
312.81	1.183E-02	6.9525E-02	3.29557E-01	10
313.33	-5.8856E-02	7.0552E-02	2.58701E-01	11
313.86	1.6227E-02	6.3883E-02	2.5448E-01	11
314.38	-3.3591E-02	6.3196E-02	2.94695E-01	11
